what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1580575225438
java.vm.version,sysinfo,,,"19.0-b09",1580575225438
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580575229761
started,bundle,com.altera.sbtgui.core,12.0.0.263,"com.altera.sbtgui.core",1580575230126
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1580575230130
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1580575230163
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1580575235904
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1580575235943
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1580575235946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575235956
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575236374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575236385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575239445
executed,command,com.altera.sbtgui.project,12.0.0.263,"com.altera.sbtgui.project.commands.quartus",1580575242408
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1580575242475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575242703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575265386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575266439
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575266468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575266477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575267998
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1580575269959
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1580575271776
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1580575271776
opened,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1580575273070
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1580575273249
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1580575273255
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1580575275336
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1580575391450
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580575391471
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1580575391476
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580575391498
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580575393882
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580575394055
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580575394075
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580575395408
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580575395561
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580575395581
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580575399328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578018667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578020414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578021858
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578021896
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578023771
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578025439
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578026027
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578030518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578033290
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1580578037243
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578040586
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578040604
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578044038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578049200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578050518
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578052776
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578058164
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580578065565
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578070208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578071487
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578079273
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1580578082091
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580578085166
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580578086463
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580578089871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578095199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578096565
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578136996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580578151351
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580578180301
