what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1580579911270
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1580579914454
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580579945495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580581859410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580581965983
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580581966099
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580581972037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580582187518
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580582189061
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580582191028
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580582193490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580582216552
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580582229084
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580582247519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580582251330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580582252522
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1580582252547
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580582261370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580582263821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1580582282360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580582296485
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1580582297931
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1580582298656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1580582299389
