what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1583506971722
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1583506973596
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583506973956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583506983719
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583506993592
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583506995279
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583507000664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507028073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507061021
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507062864
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583507065802
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507067583
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507067615
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507080460
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507080882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507082116
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507090618
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507092775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507095369
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507275036
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507278193
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507279537
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507283209
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583507296698
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1583507303516
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1583507304344
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583507306234
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507308905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507321831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507323973
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507335682
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507364270
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507366271
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507367599
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507368787
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507371648
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583507421435
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507422686
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507429953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583507463188
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583507470967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1583507482590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507490525
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507491198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507491635
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507504724
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507505457
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507506112
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507507282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507519711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507524577
activated,view,com.altera.sbtgui.launch,12.0.0.263,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1583507529209
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507529942
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507539751
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507542121
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507543369
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1583507546083
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507552696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507557094
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507579102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1583507591658
